Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","12:00","2015-11-30","W","23","38","22000","5.20","994","R","Light snow shower (Day)",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","12:00","2015-11-30","W","21","31","35000","3.10","1002","R","Sunny intervals",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","12:00","2015-11-30","W","22","","","-1.80","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","12:00","2015-11-30","SSW","5","","35000","2.50","1003","R","Sunny (Day)",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","12:00","2015-11-30","SW","8","","55000","2.70","1002","R","Sunny (Day)",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","12:00","2015-11-30","WSW","9","","29000","2.60","1002","F","(Black) Low-level cloud",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","12:00","2015-11-30","SSE","2","","45000","3.90","1004","F","(Black) Low-level cloud",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","12:00","2015-11-30","VRB","-99","0","","-0.60","","#","N/A",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","12:00","2015-11-30","S","3","","50000","3.40","1004","F","(Black) Low-level cloud",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","12:00","2015-11-30","WNW","3","","24000","2.30","1007","R","(Black) Low-level cloud",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","12:00","2015-11-30","W","2","","50000","2.50","1006","R","(Black) Low-level cloud",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","12:00","2015-11-30","SW","37","52","10000","12.40","1005","F","(Black) Low-level cloud",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","12:00","2015-11-30","SW","51","75","8000","12.00","1006","F","(Black) Low-level cloud",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","12:00","2015-11-30","WSW","16","33","6000","11.90","1010","F","Heavy Rain",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","12:00","2015-11-30","WSW","47","66","","11.20","1013","F","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","12:00","2015-11-30","SW","2","","6000","3.30","1003","F","Heavy Rain",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","12:00","2015-11-30","ENE","11","","10000","3.30","1003","F","Heavy Rain",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","12:00","2015-11-30","VRB","0","","5000","1.90","1005","F","(White) Medium-level cloud",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","12:00","2015-11-30","ESE","5","","2500","4.80","1003","F","Heavy Rain",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","12:00","2015-11-30","SE","6","","","3.40","","#","N/A",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","12:00","2015-11-30","VRB","-99","","","7.60","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","12:00","2015-11-30","WSW","15","29","15000","12.40","1010","F","Light rain",
