Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","06:00","2015-12-08","SSE","28","40","9000","10.20","1001","F","(Black) Low-level cloud",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","06:00","2015-12-08","S","32","41","20000","12.00","998","F","(White) Medium-level cloud",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","06:00","2015-12-08","SE","22","36","45000","12.70","998","F","Partly cloudy (Night)",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","06:00","2015-12-08","SSE","22","34","13000","10.30","1000","F","(Black) Low-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","06:00","2015-12-08","S","14","","30000","12.60","1001","F","Partly cloudy (Night)",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","06:00","2015-12-08","S","31","45","12000","10.70","999","F","Partly cloudy (Night)",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","06:00","2015-12-08","S","19","37","17000","11.40","1005","F","Clear sky (Night)",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","06:00","2015-12-08","S","15","","30000","11.20","1005","F","(Black) Low-level cloud",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","06:00","2015-12-08","S","22","41","8000","10.10","1008","F","(Black) Low-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","06:00","2015-12-08","S","15","29","25000","7.80","1004","R","(Black) Low-level cloud",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","06:00","2015-12-08","SSW","17","29","17000","8.00","1005","R","Clear sky (Night)",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","06:00","2015-12-08","SSW","6","","18000","11.90","1012","R","(Black) Low-level cloud",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","06:00","2015-12-08","SW","22","38","3500","8.90","1013","F","(White) Medium-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","06:00","2015-12-08","SW","21","33","21000","11.70","1013","R","Partly cloudy (Night)",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","06:00","2015-12-08","SW","28","40","12000","11.40","1008","F","(White) Medium-level cloud",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","06:00","2015-12-08","VRB","-99","","30000","12.90","1009","F","(White) Medium-level cloud",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","06:00","2015-12-08","SSE","13","","19000","12.30","1012","F","(Black) Low-level cloud",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","06:00","2015-12-08","S","16","","6000","10.40","1009","F","Mist",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","06:00","2015-12-08","SSE","14","","8000","11.10","1012","F","Light rain shower (Night)",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","06:00","2015-12-08","SSW","13","29","5000","10.90","1013","F","Heavy rain shower (Night)",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","06:00","2015-12-08","S","18","29","18000","12.30","1013","F","(White) Medium-level cloud",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","06:00","2015-12-08","S","10","","9000","12.10","1015","F","(Black) Low-level cloud",
