Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","20:00","2015-05-05","NNE","22","30","7000","7.70","988","F","Light rain",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","20:00","2015-05-05","E","5","","18000","7.50","982","F","Light rain",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","20:00","2015-05-05","E","15","","9000","8.00","984","F","Heavy Rain",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","20:00","2015-05-05","SSW","10","","35000","8.20","984","R","(White) Medium-level cloud",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","20:00","2015-05-05","SSW","16","31","11000","7.20","986","R","(White) Medium-level cloud",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","20:00","2015-05-05","SW","22","34","30000","10.20","992","R","Sunny (Day)",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","20:00","2015-05-05","WSW","14","28","22000","9.40","995","R","Sunny intervals",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","20:00","2015-05-05","SW","29","43","","9.60","","#","N/A",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","20:00","2015-05-05","SSW","28","45","50000","10.90","990","R","Sunny intervals",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","20:00","2015-05-05","SSW","26","38","40000","10.60","993","R","(White) Medium-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","20:00","2015-05-05","SSW","29","45","30000","12.40","995","R","Sunny intervals",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","20:00","2015-05-05","SSW","22","37","30000","11.50","1000","R","Sunny intervals",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","20:00","2015-05-05","SSW","18","38","","10.20","998","R","Sunny (Day)",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","20:00","2015-05-05","SSW","19","32","12000","9.10","999","R","(Black) Low-level cloud",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","20:00","2015-05-05","SSW","26","43","15000","10.80","1001","R","Sunny intervals",
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","20:00","2015-05-05","NNE","25","34","","7.30","986","F","N/A",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","20:00","2015-05-05","SSW","19","31","","0.30","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","20:00","2015-05-05","SSW","16","","35000","6.90","985","R","Sunny (Day)",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","20:00","2015-05-05","SSW","3","","45000","7.70","985","R","Sunny intervals",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","20:00","2015-05-05","SSW","7","","50000","6.70","984","R","(Black) Low-level cloud",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","20:00","2015-05-05","SSW","32","46","9000","9.00","992","R","Sunny intervals",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","20:00","2015-05-05","WSW","19","30","22000","10.00","997","R","Light rain shower (Day)",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","20:00","2015-05-05","SSW","17","30","21000","8.10","987","R","(White) Medium-level cloud",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","20:00","2015-05-05","SSW","29","41","30000","11.30","990","R","Light rain shower (Day)",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","20:00","2015-05-05","WSW","16","36","24000","9.60","996","R","(Black) Low-level cloud",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","20:00","2015-05-05","SSW","31","49","23000","12.30","997","R","Sunny intervals",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","20:00","2015-05-05","SW","25","45","18000","12.60","1002","R","(White) Medium-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","20:00","2015-05-05","SSW","19","39","14000","10.10","1001","R","(Black) Low-level cloud",
"3862","HURN (3862)","50.7790","-1.8350","South West England","20:00","2015-05-05","SW","22","40","17000","11.70","1002","R","(Black) Low-level cloud",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","20:00","2015-05-05","SSW","19","39","21000","11.50","1002","R","(Black) Low-level cloud",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","20:00","2015-05-05","NE","14","","18000","7.80","984","F","Heavy Rain",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","20:00","2015-05-05","VRB","-99","","","-9.90","","#","N/A",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","20:00","2015-05-05","SSW","21","32","11000","6.70","982","R","Light rain",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","20:00","2015-05-05","SSW","13","","50000","8.10","986","R","(White) Medium-level cloud",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","20:00","2015-05-05","SW","30","43","17000","8.40","992","R","(Black) Low-level cloud",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","20:00","2015-05-05","SSW","21","33","18000","8.70","994","R","Sunny (Day)",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","20:00","2015-05-05","SW","23","37","14000","8.70","989","R","(Black) Low-level cloud",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","20:00","2015-05-05","S","23","38","30000","10.40","989","F","Sunny (Day)",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","20:00","2015-05-05","SSW","21","43","35000","11.70","992","R","Sunny intervals",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","20:00","2015-05-05","SSW","21","38","60000","10.30","994","R","(White) Medium-level cloud",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","20:00","2015-05-05","SW","23","40","29000","11.40","998","R","Sunny (Day)",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","20:00","2015-05-05","WSW","25","36","11000","10.80","998","R","(White) Medium-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","20:00","2015-05-05","VRB","-99","","","11.10","","#","N/A",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","20:00","2015-05-05","SW","23","37","40000","12.20","1001","R","(White) Medium-level cloud",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","20:00","2015-05-05","E","23","40","11000","6.90","984","F","Light rain",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","20:00","2015-05-05","NE","18","30","5000","7.50","985","F","Light rain",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","20:00","2015-05-05","SSE","8","","20000","8.50","980","F","(Black) Low-level cloud",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","20:00","2015-05-05","SW","17","","13000","8.00","986","R","(Black) Low-level cloud",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","20:00","2015-05-05","SW","13","","40000","7.60","985","R","(White) Medium-level cloud",
"3409","BALA (3409)","52.9200","-3.5800","Wales","20:00","2015-05-05","SW","19","34","","9.10","992","R","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","20:00","2015-05-05","SE","2","","45000","7.20","988","R","Light rain",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","20:00","2015-05-05","S","18","31","50000","9.50","987","R","(White) Medium-level cloud",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","20:00","2015-05-05","SSW","21","39","16000","8.90","990","R","Light rain",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","20:00","2015-05-05","SSW","18","38","40000","10.20","994","R","Sunny (Day)",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","20:00","2015-05-05","SSW","24","43","30000","11.60","996","R","Sunny (Day)",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","20:00","2015-05-05","SSW","26","44","19000","9.70","997","R","Sunny intervals",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","20:00","2015-05-05","WSW","16","36","12000","10.10","999","R","(White) Medium-level cloud",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","20:00","2015-05-05","S","23","37","22000","11.30","999","R","Sunny intervals",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","20:00","2015-05-05","SW","30","39","14000","12.10","1003","R","(Black) Low-level cloud",
