Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","22:00","2015-03-31","NW","24","47","","3.70","997","R","N/A",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","22:00","2015-03-31","W","14","32","12000","3.40","1007","R","Light rain shower (Night)",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","22:00","2015-03-31","SSE","3","","50000","0.90","1009","R","(Black) Low-level cloud",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","22:00","2015-03-31","VRB","-99","","","-5.60","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","22:00","2015-03-31","VRB","-99","","","3.00","1003","R","Clear sky (Night)",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","22:00","2015-03-31","NW","25","49","7000","4.70","1013","R","(Black) Low-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","22:00","2015-03-31","W","10","","50000","2.70","1008","R","Clear sky (Night)",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","22:00","2015-03-31","WNW","24","45","18000","3.00","1012","R","Partly cloudy (Night)",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","22:00","2015-03-31","W","17","36","","-99.00","","#","N/A",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","22:00","2015-03-31","WNW","23","43","14000","3.30","1016","R","Light rain shower (Night)",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","22:00","2015-03-31","WNW","30","45","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","22:00","2015-03-31","WNW","21","34","18000","5.70","1017","R","(White) Medium-level cloud",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","22:00","2015-03-31","WNW","31","48","14000","5.90","1022","R","Light rain shower (Night)",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","22:00","2015-03-31","W","30","37","21000","6.50","1023","R","Clear sky (Night)",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","22:00","2015-03-31","WNW","38","59","18000","3.40","1013","R","(White) Medium-level cloud",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","22:00","2015-03-31","W","21","31","21000","0.00","1010","R","(Black) Low-level cloud",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","22:00","2015-03-31","WNW","34","47","9000","6.20","1016","R","(White) Medium-level cloud",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","22:00","2015-03-31","W","25","37","40000","4.00","1007","R","Clear sky (Night)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","22:00","2015-03-31","W","18","36","25000","3.60","1010","R","Clear sky (Night)",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","22:00","2015-03-31","W","18","37","20000","3.90","1009","R","Clear sky (Night)",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","22:00","2015-03-31","W","15","","12000","5.20","1019","R","(White) Medium-level cloud",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","22:00","2015-03-31","W","13","","24000","4.30","1017","R","Clear sky (Night)",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","22:00","2015-03-31","W","24","36","35000","2.80","1014","R","Clear sky (Night)",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","22:00","2015-03-31","W","23","36","35000","4.00","1013","R","Clear sky (Night)",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","22:00","2015-03-31","W","17","","30000","4.10","1016","R","Clear sky (Night)",
"3696","WALTON-ON-THE-NAZE (3696)","51.8500","1.2800","East of England","22:00","2015-03-31","W","22","37","","-99.00","","#","N/A",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","22:00","2015-03-31","WNW","26","41","21000","3.40","1022","R","Partly cloudy (Night)",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","22:00","2015-03-31","WNW","24","39","15000","8.40","1028","R","Partly cloudy (Night)",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","22:00","2015-03-31","NW","22","34","14000","7.40","1025","R","Clear sky (Night)",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","22:00","2015-03-31","WNW","36","45","14000","8.00","1021","R","Clear sky (Night)",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","22:00","2015-03-31","WNW","14","28","30000","4.70","1018","R","Clear sky (Night)",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","22:00","2015-03-31","W","13","33","35000","6.70","1019","R","(White) Medium-level cloud",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","22:00","2015-03-31","WNW","19","33","","7.50","1017","R","N/A",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","22:00","2015-03-31","W","17","31","22000","8.00","1019","R","(White) Medium-level cloud",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","22:00","2015-03-31","NW","29","44","7000","1.90","996","R","(White) Medium-level cloud",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","22:00","2015-03-31","W","24","31","3000","0.70","1006","R","Heavy Rain",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","22:00","2015-03-31","W","16","32","","-99.00","","#","N/A",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","22:00","2015-03-31","WNW","19","39","23000","2.30","1002","R","Clear sky (Night)",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","22:00","2015-03-31","W","11","","50000","1.50","1005","R","Partly cloudy (Night)",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","22:00","2015-03-31","NW","31","44","9000","5.40","1013","R","(Black) Low-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","22:00","2015-03-31","W","18","29","24000","1.20","1010","R","Partly cloudy (Night)",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","22:00","2015-03-31","WNW","18","43","14000","3.40","1014","R","(Black) Low-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","22:00","2015-03-31","W","17","41","40000","2.00","1008","R","(White) Medium-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","22:00","2015-03-31","WNW","29","38","15000","3.50","1017","R","(White) Medium-level cloud",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","22:00","2015-03-31","NW","16","","15000","2.90","1018","R","Clear sky (Night)",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","22:00","2015-03-31","WNW","21","39","25000","5.10","1018","R","(Black) Low-level cloud",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","22:00","2015-03-31","W","19","38","30000","2.70","1019","R","(White) Medium-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","22:00","2015-03-31","WNW","17","33","27000","6.20","1023","R","Clear sky (Night)",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","22:00","2015-03-31","WNW","28","41","25000","4.90","1016","R","Clear sky (Night)",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","22:00","2015-03-31","VRB","-99","","30000","3.20","1011","R","Partly cloudy (Night)",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","22:00","2015-03-31","WNW","43","61","","-2.50","","#","N/A",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","22:00","2015-03-31","W","21","38","50000","1.70","1008","R","Clear sky (Night)",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","22:00","2015-03-31","W","18","38","19000","4.30","1010","R","Clear sky (Night)",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","22:00","2015-03-31","W","17","46","14000","2.20","1013","R","Light rain",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","22:00","2015-03-31","W","19","33","40000","5.40","1017","R","Clear sky (Night)",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","22:00","2015-03-31","W","17","","21000","4.90","1016","R","Clear sky (Night)",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","22:00","2015-03-31","WNW","22","40","30000","4.80","1012","R","Clear sky (Night)",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","22:00","2015-03-31","W","28","39","25000","4.30","1011","R","Clear sky (Night)",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","22:00","2015-03-31","W","31","46","45000","4.40","1011","R","Clear sky (Night)",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","22:00","2015-03-31","W","14","43","50000","4.50","1016","R","Partly cloudy (Night)",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","22:00","2015-03-31","WNW","26","38","19000","7.60","1024","R","Partly cloudy (Night)",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","22:00","2015-03-31","NW","13","29","45000","4.60","1020","R","Partly cloudy (Night)",
"3823","CARDINHAM (3823)","50.5020","-4.6670","South West England","22:00","2015-03-31","NW","22","38","15000","5.80","1025","R","(White) Medium-level cloud",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","22:00","2015-03-31","WNW","19","30","15000","7.50","1022","R","(White) Medium-level cloud",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","22:00","2015-03-31","W","10","","35000","5.70","1018","R","Clear sky (Night)",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","22:00","2015-03-31","W","19","31","35000","5.50","1019","R","(White) Medium-level cloud",
