Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","21:00","2015-01-31","N","32","44","11000","4.30","991","R","(White) Medium-level cloud",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","21:00","2015-01-31","N","24","41","","2.60","1003","R","(White) Medium-level cloud",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","21:00","2015-01-31","NNE","52","77","","-3.30","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","21:00","2015-01-31","NNW","32","44","23000","2.30","997","R","(White) Medium-level cloud",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","21:00","2015-01-31","NNW","32","46","21000","3.20","997","R","(Black) Low-level cloud",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","21:00","2015-01-31","NNW","28","43","12000","2.10","990","R","Light rain",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","21:00","2015-01-31","NW","21","31","30000","2.10","997","R","Clear sky (Night)",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","21:00","2015-01-31","NNW","41","70","","-2.30","","#","N/A",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","21:00","2015-01-31","NW","25","47","30000","2.40","991","R","Light snow",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","21:00","2015-01-31","NW","7","","21000","2.70","1006","R","Clear sky (Night)",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","21:00","2015-01-31","N","24","46","17000","3.10","1002","R","(White) Medium-level cloud",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","21:00","2015-01-31","NNW","31","48","11000","5.20","1000","R","(Black) Low-level cloud",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","21:00","2015-01-31","NW","40","62","30000","4.20","1000","R","(White) Medium-level cloud",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","21:00","2015-01-31","NNW","18","37","15000","4.20","999","R","(White) Medium-level cloud",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","21:00","2015-01-31","NW","16","40","","3.80","1000","R","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","21:00","2015-01-31","NW","8","","45000","2.10","996","R","(Black) Low-level cloud",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","21:00","2015-01-31","NW","22","34","35000","0.60","994","R","Partly cloudy (Night)",
