Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","17:00","2015-11-10","WSW","19","29","18000","10.10","1001","R","(White) Medium-level cloud",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","17:00","2015-11-10","W","6","","14000","8.40","1004","R","Light rain",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","17:00","2015-11-10","SSW","6","","20000","-99.00","","R","Light rain",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","17:00","2015-11-10","W","9","","50000","10.00","1004","R","(White) Medium-level cloud",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","17:00","2015-11-10","WSW","21","","15000","12.60","1009","R","(Black) Low-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","17:00","2015-11-10","SW","16","","15000","14.10","1010","R","(Black) Low-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","17:00","2015-11-10","WSW","17","32","4400","14.60","1007","R","Heavy rain shower (Night)",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","17:00","2015-11-10","SSW","31","40","8000","14.10","1015","S","Mist",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","17:00","2015-11-10","SSW","36","48","3800","13.70","1017","R","(Black) Low-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","17:00","2015-11-10","SW","11","23","16000","13.90","1019","F","(Black) Low-level cloud",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","17:00","2015-11-10","SW","17","30","29000","15.50","1012","R","(Black) Low-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","17:00","2015-11-10","SW","25","37","","13.80","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","17:00","2015-11-10","WSW","24","40","30000","14.30","1011","R","Clear sky (Night)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","17:00","2015-11-10","SW","16","","40000","16.30","1013","R","(White) Medium-level cloud",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","17:00","2015-11-10","W","16","32","29000","13.80","1017","R","(Black) Low-level cloud",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","17:00","2015-11-10","SSW","10","","35000","15.10","1018","R","(Black) Low-level cloud",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","17:00","2015-11-10","SW","22","33","40000","15.30","1016","R","(White) Medium-level cloud",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","17:00","2015-11-10","SW","16","","40000","15.70","1018","R","(White) Medium-level cloud",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","17:00","2015-11-10","SW","14","","15000","14.50","1020","R","(White) Medium-level cloud",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","17:00","2015-11-10","WSW","21","","13000","14.40","1022","R","(Black) Low-level cloud",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","17:00","2015-11-10","SSW","22","","10000","14.00","1022","F","(Black) Low-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","17:00","2015-11-10","VRB","-99","","","14.10","","#","N/A",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","17:00","2015-11-10","SW","9","","7000","14.20","1020","R","Light rain",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","17:00","2015-11-10","SW","13","","20000","13.40","1022","S","(Black) Low-level cloud",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","17:00","2015-11-10","SW","15","","14000","12.60","1022","F","(Black) Low-level cloud",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","17:00","2015-11-10","W","22","34","30000","8.90","1000","R","Partly cloudy (Night)",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","17:00","2015-11-10","SW","16","","16000","9.70","1002","R","Light rain shower (Night)",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","17:00","2015-11-10","SW","33","51","","4.50","","#","N/A",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","17:00","2015-11-10","WSW","13","","75000","10.40","1004","R","(Black) Low-level cloud",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","17:00","2015-11-10","WSW","28","37","18000","11.20","1006","R","(Black) Low-level cloud",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","17:00","2015-11-10","WSW","11","","50000","11.50","1005","R","(Black) Low-level cloud",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","17:00","2015-11-10","SW","22","37","4000","13.30","1009","R","Heavy Rain",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","17:00","2015-11-10","WSW","10","","","13.20","1011","R","(Black) Low-level cloud",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","17:00","2015-11-10","WSW","15","28","50000","15.80","1016","R","Partly cloudy (Night)",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","17:00","2015-11-10","SW","16","30","2500","12.40","1020","R","Heavy Rain",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","17:00","2015-11-10","SW","23","","12000","14.30","1012","R","(White) Medium-level cloud",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","17:00","2015-11-10","SW","26","31","28000","15.10","1015","R","(White) Medium-level cloud",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","17:00","2015-11-10","SW","23","38","25000","16.10","1008","R","(Black) Low-level cloud",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","17:00","2015-11-10","WSW","22","34","40000","16.00","1013","F","(White) Medium-level cloud",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","17:00","2015-11-10","VRB","-99","","","16.40","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","17:00","2015-11-10","SW","3","","35000","14.90","1020","R","(Black) Low-level cloud",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","17:00","2015-11-10","SW","15","","40000","16.00","1016","R","(White) Medium-level cloud",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","17:00","2015-11-10","SSW","18","","24000","14.60","1017","R","(White) Medium-level cloud",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","17:00","2015-11-10","SW","15","","26000","15.00","1019","R","(Black) Low-level cloud",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","17:00","2015-11-10","SW","15","","4700","13.30","1020","R","(Black) Low-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","17:00","2015-11-10","SW","15","","25000","13.30","1022","R","(Black) Low-level cloud",
