Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","16:00","2015-01-15","S","29","40","12000","4.60","956","F","Light rain shower (Day)",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","16:00","2015-01-15","WSW","19","","3400","2.70","955","R","Heavy Rain",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","16:00","2015-01-15","WSW","34","52","","-2.40","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","16:00","2015-01-15","SSW","13","30","8000","1.50","957","#","Heavy Rain",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","16:00","2015-01-15","SW","24","38","50000","5.10","955","R","Sunny intervals",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","16:00","2015-01-15","NW","29","51","10000","6.20","961","R","Light rain shower (Day)",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","16:00","2015-01-15","SW","36","55","6000","5.60","964","R","Light rain shower (Day)",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","16:00","2015-01-15","WSW","37","57","5000","5.40","968","R","Light rain shower (Day)",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","16:00","2015-01-15","SSW","21","40","8000","3.90","963","F","Heavy Rain",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","16:00","2015-01-15","W","24","41","14000","4.00","971","R","Heavy Rain",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","16:00","2015-01-15","W","15","30","18000","4.60","973","R","(Black) Low-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","16:00","2015-01-15","SW","23","49","27000","6.10","979","F","(White) Medium-level cloud",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","16:00","2015-01-15","SW","37","60","19000","2.90","982","R","(Black) Low-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","16:00","2015-01-15","W","36","52","18000","7.30","987","R","(Black) Low-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","16:00","2015-01-15","SW","52","72","8000","6.00","973","R","(White) Medium-level cloud",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","16:00","2015-01-15","VRB","-99","","3800","4.40","969","F","(Black) Low-level cloud",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","16:00","2015-01-15","SW","76","96","","-2.20","","#","N/A",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","16:00","2015-01-15","SW","19","49","16000","4.20","969","F","Light rain shower (Day)",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","16:00","2015-01-15","SSW","26","48","40000","5.30","977","F","Sunny intervals",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","16:00","2015-01-15","SW","23","40","","5.20","979","F","Sunny intervals",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","16:00","2015-01-15","WSW","25","40","40000","3.40","982","F","(White) Medium-level cloud",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","16:00","2015-01-15","SSW","21","43","20000","5.30","987","R","Sunny (Day)",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","16:00","2015-01-15","SW","24","43","75000","5.00","983","F","(White) Medium-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","16:00","2015-01-15","SSW","26","37","40000","5.20","984","S","Sunny (Day)",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","16:00","2015-01-15","SW","26","47","20000","5.50","986","R","Sunny (Day)",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","16:00","2015-01-15","WSW","24","48","45000","5.80","990","R","(White) Medium-level cloud",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","16:00","2015-01-15","SW","23","45","18000","3.90","988","R","(White) Medium-level cloud",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","16:00","2015-01-15","SW","15","32","30000","5.70","991","R","Sunny (Day)",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","16:00","2015-01-15","W","21","55","4500","4.10","995","R","Sunny intervals",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","16:00","2015-01-15","SW","16","30","20000","6.70","992","R","Sunny (Day)",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","16:00","2015-01-15","SW","18","37","30000","5.70","990","R","Sunny (Day)",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","16:00","2015-01-15","SW","28","37","35000","6.10","992","R","Sunny (Day)",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","16:00","2015-01-15","SW","18","30","","7.90","991","R","N/A",
"3874","SOLENT MRSC (3874)","50.8070","-1.2080","London & South East England","16:00","2015-01-15","W","39","48","","8.00","993","R","N/A",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","16:00","2015-01-15","SSW","16","30","30000","4.80","953","F","(White) Medium-level cloud",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","16:00","2015-01-15","W","17","31","22000","6.20","955","R","Light rain shower (Day)",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","16:00","2015-01-15","SSW","10","","26000","2.50","953","R","Light rain shower (Day)",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","16:00","2015-01-15","SSW","16","34","45000","4.10","953","F","(White) Medium-level cloud",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","16:00","2015-01-15","SW","24","47","35000","4.10","958","F","Light rain",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","16:00","2015-01-15","W","38","56","10000","6.70","964","R","(White) Medium-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","16:00","2015-01-15","SSW","31","45","21000","2.80","964","F","(Black) Low-level cloud",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","16:00","2015-01-15","SW","51","74","11000","5.00","968","F","(Black) Low-level cloud",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","16:00","2015-01-15","SSW","34","62","","-99.00","","#","N/A",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","16:00","2015-01-15","W","15","34","9000","5.50","969","R","Light rain",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","16:00","2015-01-15","WSW","30","60","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","16:00","2015-01-15","SW","31","46","22000","6.30","980","F","Sunny (Day)",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","16:00","2015-01-15","WSW","39","61","15000","5.60","985","R","Light rain shower (Day)",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","16:00","2015-01-15","WSW","48","70","11000","7.60","988","R","Sunny intervals",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","16:00","2015-01-15","SW","49","71","7000","4.50","971","F","(Black) Low-level cloud",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","16:00","2015-01-15","SSW","39","60","4300","1.70","969","F","Sleet",
