Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","00:00","2015-03-15","S","23","29","20000","4.20","1039","F","Partly cloudy (Night)",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","00:00","2015-03-15","SE","1","","30000","-4.50","1037","F","Clear sky (Night)",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","00:00","2015-03-15","SSE","30","36","","-99.00","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","00:00","2015-03-15","SSE","9","","26000","0.70","1037","F","Clear sky (Night)",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","00:00","2015-03-15","VRB","0","","14000","-5.90","1039","F","Clear sky (Night)",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","00:00","2015-03-15","SE","10","","16000","4.40","1036","R","(Black) Low-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","00:00","2015-03-15","ENE","5","","28000","-0.70","1038","F","Clear sky (Night)",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","00:00","2015-03-15","E","9","","40000","1.30","1036","F","Clear sky (Night)",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","00:00","2015-03-15","ESE","1","","20000","0.40","1038","F","Clear sky (Night)",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","00:00","2015-03-15","SE","7","","26000","2.60","1035","F","(Black) Low-level cloud",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","00:00","2015-03-15","SSE","2","","35000","3.10","1035","F","(Black) Low-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","00:00","2015-03-15","E","1","","21000","1.30","1035","F","Clear sky (Night)",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","00:00","2015-03-15","ENE","7","","18000","0.90","1034","F","(White) Medium-level cloud",
