Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","05:00","2015-01-07","S","41","55","4700","8.00","997","F","Heavy Rain",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","05:00","2015-01-07","SSW","16","44","6000","7.30","1002","F","Heavy rain shower (Night)",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","05:00","2015-01-07","SSW","15","31","4900","5.40","1007","F","Drizzle",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","05:00","2015-01-07","S","77","100","","-1.00","","#","N/A",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","05:00","2015-01-07","WSW","13","25","27000","5.90","1008","F","(Black) Low-level cloud",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","05:00","2015-01-07","S","25","37","12000","6.90","1007","F","Light rain",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","05:00","2015-01-07","SSW","26","37","30000","6.20","1011","F","(Black) Low-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","05:00","2015-01-07","SSW","26","39","18000","8.80","1012","F","(Black) Low-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","05:00","2015-01-07","SSW","21","33","45000","7.80","1010","F","(Black) Low-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","05:00","2015-01-07","S","19","33","15000","5.60","1009","F","Light rain",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","05:00","2015-01-07","SSW","24","39","14000","6.10","1010","F","Light rain",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","05:00","2015-01-07","SSW","9","25","30000","7.60","1019","F","Clear sky (Night)",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","05:00","2015-01-07","SW","15","","8000","4.90","1020","F","(Black) Low-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","05:00","2015-01-07","SW","21","34","35000","9.60","1022","F","(White) Medium-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","05:00","2015-01-07","SSW","32","48","25000","9.60","1015","F","(White) Medium-level cloud",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","05:00","2015-01-07","VRB","-99","","35000","8.40","1015","F","Clear sky (Night)",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","05:00","2015-01-07","SW","55","63","","1.00","","#","N/A",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","05:00","2015-01-07","S","8","","30000","5.00","1015","F","Clear sky (Night)",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","05:00","2015-01-07","SSE","13","","30000","2.30","1020","F","Partly cloudy (Night)",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","05:00","2015-01-07","SSW","3","","","1.90","1020","F","(White) Medium-level cloud",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","05:00","2015-01-07","SSE","11","","30000","4.70","1021","F","Clear sky (Night)",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","05:00","2015-01-07","SSE","6","","14000","2.20","1023","F","Clear sky (Night)",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","05:00","2015-01-07","SSW","15","","30000","3.20","1022","F","Clear sky (Night)",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","05:00","2015-01-07","SW","9","","24000","1.40","1023","F","(White) Medium-level cloud",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","05:00","2015-01-07","SW","19","","45000","2.30","1023","F","Clear sky (Night)",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","05:00","2015-01-07","SW","8","","24000","3.30","1026","F","Clear sky (Night)",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","05:00","2015-01-07","SSW","11","","40000","6.30","1025","F","Partly cloudy (Night)",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","05:00","2015-01-07","S","6","","15000","0.30","1026","F","Clear sky (Night)",
"3823","CARDINHAM (3823)","50.5020","-4.6670","South West England","05:00","2015-01-07","SSW","13","","24000","6.50","1025","F","(Black) Low-level cloud",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","05:00","2015-01-07","SSE","7","","20000","2.00","1026","F","Clear sky (Night)",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","05:00","2015-01-07","S","8","","25000","1.20","1026","F","Clear sky (Night)",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","05:00","2015-01-07","SSW","10","","20000","3.00","1026","F","Clear sky (Night)",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","05:00","2015-01-07","SSW","9","","40000","2.80","1027","S","Clear sky (Night)",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","05:00","2015-01-07","SW","7","","","9.00","1027","F","N/A",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","05:00","2015-01-07","S","26","37","23000","5.50","1004","F","(White) Medium-level cloud",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","05:00","2015-01-07","S","32","51","8000","8.30","1000","F","Light rain",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","05:00","2015-01-07","S","15","31","40000","7.10","1001","F","(Black) Low-level cloud",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","05:00","2015-01-07","SSE","21","36","17000","5.60","1004","F","(Black) Low-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","05:00","2015-01-07","SE","11","","40000","4.20","1005","F","(White) Medium-level cloud",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","05:00","2015-01-07","S","39","53","3600","7.30","1002","F","Light rain",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","05:00","2015-01-07","SSW","25","38","27000","8.20","1011","F","(Black) Low-level cloud",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","05:00","2015-01-07","SW","18","","35000","6.80","1010","F","(White) Medium-level cloud",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","05:00","2015-01-07","SSW","21","34","10000","6.10","1014","F","(Black) Low-level cloud",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","05:00","2015-01-07","S","25","38","25000","7.70","1006","F","Light rain",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","05:00","2015-01-07","S","24","37","14000","6.90","1009","F","Light rain",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","05:00","2015-01-07","SW","40","53","16000","6.60","1019","F","(Black) Low-level cloud",
"3409","BALA (3409)","52.9200","-3.5800","Wales","05:00","2015-01-07","SW","18","29","","7.00","1020","F","N/A",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","05:00","2015-01-07","SSW","15","","28000","4.90","1023","F","(White) Medium-level cloud",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","05:00","2015-01-07","SW","17","","35000","7.90","1024","F","Clear sky (Night)",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","05:00","2015-01-07","SSW","16","","17000","7.70","1017","F","Partly cloudy (Night)",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","05:00","2015-01-07","SW","15","","16000","5.60","1017","F","(White) Medium-level cloud",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","05:00","2015-01-07","S","10","","29000","4.00","1015","F","(White) Medium-level cloud",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","05:00","2015-01-07","S","15","","16000","3.40","1019","F","Partly cloudy (Night)",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","05:00","2015-01-07","SSW","17","","","0.40","","#","N/A",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","05:00","2015-01-07","S","10","","16000","1.70","1022","F","Partly cloudy (Night)",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","05:00","2015-01-07","SSW","11","","26000","5.10","1024","F","Partly cloudy (Night)",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","05:00","2015-01-07","SSW","10","","28000","2.50","1022","F","(White) Medium-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","05:00","2015-01-07","S","8","","25000","1.10","1023","F","Clear sky (Night)",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","05:00","2015-01-07","S","7","","15000","-0.20","1024","R","Partly cloudy (Night)",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","05:00","2015-01-07","SSW","7","","15000","0.80","1026","F","Clear sky (Night)",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","05:00","2015-01-07","SSW","13","","13000","1.60","1025","F","(Black) Low-level cloud",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","05:00","2015-01-07","SSW","2","","20000","1.20","1026","F","Clear sky (Night)",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","05:00","2015-01-07","SW","21","32","20000","9.20","1025","F","Partly cloudy (Night)",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","05:00","2015-01-07","SSW","9","","29000","4.50","1026","F","Clear sky (Night)",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","05:00","2015-01-07","SW","2","","20000","1.70","1025","F","Partly cloudy (Night)",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","05:00","2015-01-07","SSE","2","","17000","1.90","1026","F","Clear sky (Night)",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","05:00","2015-01-07","SW","2","","20000","1.50","1027","F","Partly cloudy (Night)",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","05:00","2015-01-07","SSW","8","","35000","1.60","1027","F","Clear sky (Night)",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","05:00","2015-01-07","VRB","0","","8000","0.10","1027","F","Mist",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","05:00","2015-01-07","SSW","26","40","40000","5.30","1004","F","(White) Medium-level cloud",
