Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","19:00","2015-01-15","SSW","15","","10000","5.10","957","R","Light rain",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","19:00","2015-01-15","NW","45","60","3700","4.30","961","R","Drizzle",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","19:00","2015-01-15","NW","67","86","","-0.70","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","19:00","2015-01-15","SW","16","","50000","4.40","958","R","(White) Medium-level cloud",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","19:00","2015-01-15","SW","22","30","55000","5.20","958","R","(Black) Low-level cloud",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","19:00","2015-01-15","SW","18","30","40000","4.40","959","R","Clear sky (Night)",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","19:00","2015-01-15","W","21","36","35000","5.40","967","R","(Black) Low-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","19:00","2015-01-15","W","31","46","7000","5.70","975","R","Heavy rain shower (Night)",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","19:00","2015-01-15","WSW","22","33","35000","5.80","965","R","(Black) Low-level cloud",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","19:00","2015-01-15","W","10","37","16000","4.30","977","R","Light rain shower (Night)",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","19:00","2015-01-15","W","31","52","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","19:00","2015-01-15","WSW","24","47","19000","5.90","983","R","(White) Medium-level cloud",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","19:00","2015-01-15","WSW","47","64","17000","5.60","987","R","Light rain shower (Night)",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","19:00","2015-01-15","WSW","43","70","2300","6.30","990","R","(Black) Low-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","19:00","2015-01-15","W","43","59","15000","6.20","975","R","(Black) Low-level cloud",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","19:00","2015-01-15","SW","33","55","13000","4.10","970","R","(Black) Low-level cloud",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","19:00","2015-01-15","WSW","41","55","8000","7.20","982","R","(Black) Low-level cloud",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","19:00","2015-01-15","SW","34","46","11000","5.50","967","F","Light rain",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","19:00","2015-01-15","SW","33","53","8000","4.70","977","R","Light rain",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","19:00","2015-01-15","SW","25","52","5000","3.20","980","R","Light rain",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","19:00","2015-01-15","SW","26","48","10000","4.20","985","R","Light rain",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","19:00","2015-01-15","SSW","17","33","28000","4.30","987","R","(White) Medium-level cloud",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","19:00","2015-01-15","SW","31","43","50000","4.70","984","R","Partly cloudy (Night)",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","19:00","2015-01-15","SW","31","40","30000","4.50","985","R","Clear sky (Night)",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","19:00","2015-01-15","SW","31","47","50000","5.30","986","R","Clear sky (Night)",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","19:00","2015-01-15","SW","17","30","14000","6.90","993","R","Clear sky (Night)",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","19:00","2015-01-15","WSW","25","47","18000","6.30","993","R","Clear sky (Night)",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","19:00","2015-01-15","WSW","23","39","40000","3.90","994","R","Partly cloudy (Night)",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","19:00","2015-01-15","WSW","33","45","13000","7.00","996","R","Partly cloudy (Night)",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","19:00","2015-01-15","W","40","70","11000","7.30","995","R","(White) Medium-level cloud",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","19:00","2015-01-15","W","14","37","40000","1.90","992","R","Partly cloudy (Night)",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","19:00","2015-01-15","SW","22","36","21000","6.20","993","R","(White) Medium-level cloud",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","19:00","2015-01-15","SW","19","30","16000","5.90","994","R","Clear sky (Night)",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","19:00","2015-01-15","WSW","32","47","","8.10","995","R","N/A",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","19:00","2015-01-15","S","17","32","12000","4.80","956","F","(White) Medium-level cloud",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","19:00","2015-01-15","WNW","16","32","4000","1.20","960","R","Heavy Rain",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","19:00","2015-01-15","W","32","56","","-2.50","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","19:00","2015-01-15","SSW","8","19","23000","1.90","961","R","Light rain",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","19:00","2015-01-15","WSW","23","36","45000","4.70","958","R","Light rain shower (Night)",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","19:00","2015-01-15","NW","40","59","8000","5.50","971","R","(White) Medium-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","19:00","2015-01-15","W","22","40","18000","5.90","970","R","Light rain",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","19:00","2015-01-15","WSW","44","59","7000","5.20","972","R","Light rain",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","19:00","2015-01-15","WSW","25","48","","-99.00","","#","N/A",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","19:00","2015-01-15","NW","21","45","14000","4.40","975","R","(Black) Low-level cloud",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","19:00","2015-01-15","WSW","32","48","25000","6.30","983","R","(White) Medium-level cloud",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","19:00","2015-01-15","SW","46","","27000","5.80","985","R","(White) Medium-level cloud",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","19:00","2015-01-15","SW","11","33","4100","4.90","987","R","Heavy Rain",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","19:00","2015-01-15","WSW","46","60","","3.90","991","R","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","19:00","2015-01-15","WSW","23","43","8000","6.40","975","R","Light rain",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","19:00","2015-01-15","WSW","29","52","3300","4.30","975","R","(Black) Low-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","19:00","2015-01-15","WSW","40","57","","6.80","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","19:00","2015-01-15","SW","46","72","15000","3.60","974","#","Light rain shower (Night)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","19:00","2015-01-15","SW","34","49","18000","5.50","978","R","(Black) Low-level cloud",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","19:00","2015-01-15","SW","30","45","35000","5.70","979","F","Light rain shower (Night)",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","19:00","2015-01-15","WSW","21","33","22000","4.20","988","R","Partly cloudy (Night)",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","19:00","2015-01-15","SW","14","33","22000","3.70","989","R","Partly cloudy (Night)",
