Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","16:00","2015-02-05","W","8","","11000","7.00","1029","R","(White) Medium-level cloud",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","16:00","2015-02-05","NW","3","","22000","6.70","1031","R","(White) Medium-level cloud",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","16:00","2015-02-05","WSW","3","","35000","5.40","1030","R","(Black) Low-level cloud",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","16:00","2015-02-05","W","6","","2500","6.20","1030","R","Mist",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","16:00","2015-02-05","W","2","","50000","4.60","1030","R","(White) Medium-level cloud",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","16:00","2015-02-05","N","7","","30000","5.50","1030","F","Sunny intervals",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","16:00","2015-02-05","SE","6","","20000","1.90","1030","F","Sunny intervals",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","16:00","2015-02-05","NW","6","","45000","8.10","1029","F","Sunny intervals",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","16:00","2015-02-05","WSW","1","","27000","7.50","1030","R","(White) Medium-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","16:00","2015-02-05","NNW","6","","40000","4.30","1031","F","(Black) Low-level cloud",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","16:00","2015-02-05","NNW","7","","25000","5.10","1030","F","(White) Medium-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","16:00","2015-02-05","NNW","5","","29000","5.10","1029","F","(White) Medium-level cloud",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","16:00","2015-02-05","NNE","7","","28000","4.00","1028","F","Sunny (Day)",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","16:00","2015-02-05","NNE","6","","35000","7.50","1028","F","(White) Medium-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","16:00","2015-02-05","N","10","","17000","4.20","1030","R","(White) Medium-level cloud",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","16:00","2015-02-05","N","11","","29000","3.20","1029","R","(White) Medium-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","16:00","2015-02-05","NNE","11","","","6.80","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","16:00","2015-02-05","SE","6","","50000","3.10","1029","R","(Black) Low-level cloud",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","16:00","2015-02-05","E","9","","8000","3.40","1029","R","Light rain",
