Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","10:00","2015-05-05","E","19","","15000","8.20","997","F","(Black) Low-level cloud",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","10:00","2015-05-05","E","15","","22000","10.90","990","F","(White) Medium-level cloud",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","10:00","2015-05-05","E","28","55","","4.10","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","10:00","2015-05-05","ENE","15","","19000","8.90","991","F","(White) Medium-level cloud",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","10:00","2015-05-05","ENE","14","","24000","9.50","991","F","Light rain shower (Day)",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","10:00","2015-05-05","ENE","9","","9000","8.00","990","F","Heavy Rain",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","10:00","2015-05-05","ENE","15","28","16000","8.50","985","F","Light rain",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","10:00","2015-05-05","E","13","31","","3.60","","#","N/A",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","10:00","2015-05-05","NE","17","","3600","7.10","985","F","Heavy Rain",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","10:00","2015-05-05","NNE","6","","9000","8.10","983","F","Heavy Rain",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","10:00","2015-05-05","ESE","19","32","8000","7.60","984","F","Light rain",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","10:00","2015-05-05","SW","32","49","8000","8.60","986","R","Light rain",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","10:00","2015-05-05","SSW","36","47","16000","8.60","988","R","(Black) Low-level cloud",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","10:00","2015-05-05","SW","11","24","50000","10.70","990","R","(White) Medium-level cloud",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","10:00","2015-05-05","SW","34","49","","10.90","993","R","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","10:00","2015-05-05","E","10","","10000","10.70","982","F","Light rain",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","10:00","2015-05-05","ESE","11","","1200","9.20","982","F","(Black) Low-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","10:00","2015-05-05","SW","19","30","","11.30","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","10:00","2015-05-05","SE","9","","5000","10.30","983","F","(White) Medium-level cloud",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","10:00","2015-05-05","SSE","9","","10000","14.20","983","F","(White) Medium-level cloud",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","10:00","2015-05-05","S","11","","16000","15.70","984","F","(White) Medium-level cloud",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","10:00","2015-05-05","WSW","25","37","35000","10.30","990","R","(White) Medium-level cloud",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","10:00","2015-05-05","WSW","19","41","50000","11.00","990","R","(Black) Low-level cloud",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","10:00","2015-05-05","SSW","24","36","30000","14.80","986","R","Light rain shower (Day)",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","10:00","2015-05-05","SW","32","44","35000","16.30","987","R","(Black) Low-level cloud",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","10:00","2015-05-05","WSW","24","44","30000","13.00","990","R","(Black) Low-level cloud",
"3696","WALTON-ON-THE-NAZE (3696)","51.8500","1.2800","East of England","10:00","2015-05-05","SSW","25","39","","-99.00","","#","N/A",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","10:00","2015-05-05","WSW","23","38","30000","8.10","994","R","(White) Medium-level cloud",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","10:00","2015-05-05","SSW","37","49","11000","12.10","994","R","(Black) Low-level cloud",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","10:00","2015-05-05","SW","31","40","9000","11.80","996","R","(Black) Low-level cloud",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","10:00","2015-05-05","WSW","34","53","9000","11.30","997","R","Sunny (Day)",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","10:00","2015-05-05","W","14","36","30000","10.60","993","R","(Black) Low-level cloud",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","10:00","2015-05-05","WSW","21","40","45000","12.40","994","R","(Black) Low-level cloud",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","10:00","2015-05-05","WSW","30","45","","12.90","993","R","N/A",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","10:00","2015-05-05","WSW","32","52","","13.00","996","R","N/A",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","10:00","2015-05-05","ESE","18","","16000","9.50","994","F","(White) Medium-level cloud",
