Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","08:00","2015-01-31","N","30","47","6000","3.80","978","R","(Black) Low-level cloud",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","08:00","2015-01-31","N","37","57","8000","2.90","993","R","(White) Medium-level cloud",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","08:00","2015-01-31","NNE","39","78","","-3.00","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","08:00","2015-01-31","NNW","28","38","16000","2.50","988","R","Light rain shower (Night)",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","08:00","2015-01-31","NNW","29","39","21000","3.30","987","R","(White) Medium-level cloud",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","08:00","2015-01-31","NNW","23","32","19000","3.20","983","R","(Black) Low-level cloud",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","08:00","2015-01-31","NW","15","","70000","2.70","987","R","(White) Medium-level cloud",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","08:00","2015-01-31","NNW","36","54","","-1.70","","#","N/A",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","08:00","2015-01-31","NW","13","24","50000","2.30","983","R","Clear sky (Night)",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","08:00","2015-01-31","NNW","14","39","50000","1.90","995","R","Light snow",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","08:00","2015-01-31","NNE","22","38","13000","3.00","992","R","(Black) Low-level cloud",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","08:00","2015-01-31","NNW","28","39","12000","6.30","986","R","(Black) Low-level cloud",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","08:00","2015-01-31","NW","39","51","17000","5.50","987","R","(Black) Low-level cloud",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","08:00","2015-01-31","NNW","9","33","19000","4.30","985","R","Light rain shower (Night)",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","08:00","2015-01-31","NW","15","40","","3.90","985","R","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","08:00","2015-01-31","NW","6","","50000","2.00","985","R","(White) Medium-level cloud",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","08:00","2015-01-31","NNW","17","","35000","1.70","984","R","(Black) Low-level cloud",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","08:00","2015-01-31","NNW","15","33","29000","1.60","983","R","(White) Medium-level cloud",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","08:00","2015-01-31","NNW","19","31","26000","2.90","981","R","(Black) Low-level cloud",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","08:00","2015-01-31","NNW","23","37","","1.90","","#","N/A",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","08:00","2015-01-31","VRB","-99","","","1.50","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","08:00","2015-01-31","NW","13","","8000","3.40","983","R","Heavy Rain",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","08:00","2015-01-31","NW","7","","9000","1.30","981","R","Heavy rain shower (Night)",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","08:00","2015-01-31","W","10","","20000","0.00","979","R","(White) Medium-level cloud",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","08:00","2015-01-31","WNW","10","","18000","1.40","980","R","(Black) Low-level cloud",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","08:00","2015-01-31","WSW","6","","2400","0.00","980","R","Light snow shower (Night)",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","08:00","2015-01-31","WNW","10","","40000","4.10","983","R","(Black) Low-level cloud",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","08:00","2015-01-31","W","11","","","2.00","982","R","(White) Medium-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","08:00","2015-01-31","N","25","40","20000","5.30","990","R","Light rain shower (Night)",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","08:00","2015-01-31","WNW","13","29","7000","2.20","985","R","Heavy rain shower (Night)",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","08:00","2015-01-31","NW","13","","30000","2.20","981","R","(Black) Low-level cloud",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","08:00","2015-01-31","W","11","","17000","2.60","982","R","(Black) Low-level cloud",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","08:00","2015-01-31","W","6","","7000","1.30","981","R","Heavy Rain",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","08:00","2015-01-31","WSW","9","","20000","0.20","980","R","(Black) Low-level cloud",
