Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","22:00","2015-03-01","NW","21","31","8000","3.50","976","R","Light rain shower (Night)",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","22:00","2015-03-01","W","22","33","4000","0.90","983","R","Sleet",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","22:00","2015-03-01","W","38","47","","-1.90","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","22:00","2015-03-01","W","11","","45000","3.40","984","R","Light rain shower (Night)",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","22:00","2015-03-01","WSW","19","32","30000","2.60","984","R","Heavy rain shower (Night)",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","22:00","2015-03-01","WNW","17","","50000","4.30","984","R","(White) Medium-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","22:00","2015-03-01","W","13","","25000","4.80","991","R","(White) Medium-level cloud",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","22:00","2015-03-01","W","16","30","50000","2.00","986","R","Clear sky (Night)",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","22:00","2015-03-01","WSW","10","","27000","1.30","990","R","(Black) Low-level cloud",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","22:00","2015-03-01","SW","25","36","45000","2.10","993","R","Partly cloudy (Night)",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","22:00","2015-03-01","SW","15","29","35000","1.70","994","R","(White) Medium-level cloud",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","22:00","2015-03-01","WSW","25","37","35000","4.00","998","R","(White) Medium-level cloud",
"3409","BALA (3409)","52.9200","-3.5800","Wales","22:00","2015-03-01","WSW","11","","","3.20","998","R","N/A",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","22:00","2015-03-01","WSW","6","","25000","1.10","1001","R","(White) Medium-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","22:00","2015-03-01","W","18","29","40000","4.30","995","R","Partly cloudy (Night)",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","22:00","2015-03-01","VRB","-99","","35000","3.60","992","R","Partly cloudy (Night)",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","22:00","2015-03-01","W","47","59","","-3.20","","#","N/A",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","22:00","2015-03-01","W","16","","29000","2.10","990","R","Light rain shower (Night)",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","22:00","2015-03-01","W","10","32","35000","2.20","993","R","Partly cloudy (Night)",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","22:00","2015-03-01","W","10","30","16000","1.50","994","R","Partly cloudy (Night)",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","22:00","2015-03-01","W","2","","25000","1.90","998","R","Clear sky (Night)",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","22:00","2015-03-01","WSW","7","","23000","2.60","998","R","Clear sky (Night)",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","22:00","2015-03-01","WNW","19","32","40000","2.70","995","R","Clear sky (Night)",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","22:00","2015-03-01","W","18","","45000","2.90","995","R","Partly cloudy (Night)",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","22:00","2015-03-01","W","26","47","45000","3.90","994","R","(White) Medium-level cloud",
