Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","18:00","2015-11-12","SSE","33","47","8000","9.70","995","F","Light rain",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","18:00","2015-11-12","SW","24","46","19000","9.00","990","F","(White) Medium-level cloud",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","18:00","2015-11-12","SW","51","97","","0.80","","#","N/A",
"3072","CAIRNWELL (3072)","56.8800","-3.4200","Grampian","18:00","2015-11-12","SSW","55","87","","5.10","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","18:00","2015-11-12","S","45","67","9000","10.50","995","F","(Black) Low-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","18:00","2015-11-12","WSW","34","70","9000","8.00","999","F","(Black) Low-level cloud",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","18:00","2015-11-12","SW","37","63","6000","11.30","1000","F","Heavy rain shower (Night)",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","18:00","2015-11-12","SW","33","59","","-99.00","","#","N/A",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","18:00","2015-11-12","WSW","21","41","35000","8.70","1001","R","(White) Medium-level cloud",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","18:00","2015-11-12","S","14","","13000","13.70","1008","F","Light rain shower (Night)",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","18:00","2015-11-12","SSW","25","44","8000","11.70","1012","F","Heavy Rain",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","18:00","2015-11-12","SSW","31","54","7000","12.40","1003","F","(Black) Low-level cloud",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","18:00","2015-11-12","SSW","33","54","6000","11.80","1005","F","(Black) Low-level cloud",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","18:00","2015-11-12","SW","24","40","5000","11.30","1001","F","(Black) Low-level cloud",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","18:00","2015-11-12","S","24","34","40000","13.90","1007","F","Light rain",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","18:00","2015-11-12","SSW","23","39","40000","14.20","1009","F","Partly cloudy (Night)",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","18:00","2015-11-12","SSW","8","","12000","13.00","1012","F","(Black) Low-level cloud",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","18:00","2015-11-12","S","15","34","50000","13.40","1012","F","(Black) Low-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","18:00","2015-11-12","S","24","32","35000","13.80","1013","F","(White) Medium-level cloud",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","18:00","2015-11-12","S","18","34","20000","14.10","1015","F","(White) Medium-level cloud",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","18:00","2015-11-12","S","10","","30000","12.70","1017","F","(Black) Low-level cloud",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","18:00","2015-11-12","SSW","15","31","","13.40","1015","F","(Black) Low-level cloud",
