Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","22:00","2015-01-13","W","29","41","15000","4.40","982","R","Light rain shower (Night)",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","22:00","2015-01-13","SSW","14","29","3700","-0.20","988","R","Heavy snow shower (Night)",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","22:00","2015-01-13","W","13","31","50000","0.10","986","R","Clear sky (Night)",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","22:00","2015-01-13","SW","14","29","1300","-0.70","992","R","(Black) Low-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","22:00","2015-01-13","SW","14","","1400","0.50","990","R","(Black) Low-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","22:00","2015-01-13","WSW","11","","200","-0.80","994","R","Heavy snow shower (Night)",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","22:00","2015-01-13","WSW","15","","35000","3.50","997","R","(White) Medium-level cloud",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","22:00","2015-01-13","SW","14","","500","-0.40","1001","F","Heavy snow",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","22:00","2015-01-13","WSW","23","32","21000","2.80","994","R","(White) Medium-level cloud",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","22:00","2015-01-13","SSW","3","","50000","0.50","995","R","(White) Medium-level cloud",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","22:00","2015-01-13","WSW","10","24","5000","1.80","996","R","Heavy rain shower (Night)",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","22:00","2015-01-13","SW","11","","3700","-0.20","999","F","Light snow shower (Night)",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","22:00","2015-01-13","SW","6","","5000","0.50","1001","F","Heavy snow shower (Night)",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","22:00","2015-01-13","SSW","21","","35000","3.00","999","F","Partly cloudy (Night)",
"3696","WALTON-ON-THE-NAZE (3696)","51.8500","1.2800","East of England","22:00","2015-01-13","SW","14","","","-99.00","","#","N/A",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","22:00","2015-01-13","WSW","32","48","22000","5.60","1006","R","(White) Medium-level cloud",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","22:00","2015-01-13","W","32","41","13000","7.10","1004","F","(White) Medium-level cloud",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","22:00","2015-01-13","SSW","8","","40000","3.10","1004","R","(White) Medium-level cloud",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","22:00","2015-01-13","WSW","14","","35000","5.60","1004","F","(White) Medium-level cloud",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","22:00","2015-01-13","W","8","","50000","5.70","1005","R","(Black) Low-level cloud",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","22:00","2015-01-13","SW","18","44","16000","1.30","981","R","Light rain",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","22:00","2015-01-13","SSW","8","","17000","0.60","984","R","Light rain",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","22:00","2015-01-13","WSW","17","30","50000","1.40","985","F","(White) Medium-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","22:00","2015-01-13","WSW","10","","6000","0.50","990","R","Light snow",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","22:00","2015-01-13","SW","25","39","","-99.00","","#","N/A",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","22:00","2015-01-13","W","29","40","5000","-0.60","992","R","Light snow shower (Night)",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","22:00","2015-01-13","W","7","","40000","2.50","997","R","Partly cloudy (Night)",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","22:00","2015-01-13","WSW","29","47","14000","5.00","1001","R","(White) Medium-level cloud",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","22:00","2015-01-13","VRB","-99","","40000","2.30","993","R","(White) Medium-level cloud",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","22:00","2015-01-13","WSW","29","36","","-5.00","","#","N/A",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","22:00","2015-01-13","SW","19","29","30000","2.40","996","R","Partly cloudy (Night)",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","22:00","2015-01-13","WSW","7","19","10000","0.70","1001","F","Light snow shower (Night)",
