Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","04:00","2015-01-15","SSW","33","53","13000","6.30","946","F","Clear sky (Night)",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","04:00","2015-01-15","SW","15","44","1900","3.30","953","F","Heavy Rain",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","04:00","2015-01-15","SSW","36","59","3400","2.40","960","F","Heavy Rain",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","04:00","2015-01-15","S","57","85","","-3.20","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","04:00","2015-01-15","SW","34","48","13000","4.60","964","F","Clear sky (Night)",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","04:00","2015-01-15","SSW","34","51","21000","5.70","964","F","(White) Medium-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","04:00","2015-01-15","SSW","18","34","15000","5.30","964","F","Light rain",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","04:00","2015-01-15","SSW","33","45","21000","5.60","969","R","(Black) Low-level cloud",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","04:00","2015-01-15","SW","33","48","13000","5.00","965","R","(Black) Low-level cloud",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","04:00","2015-01-15","WSW","30","48","13000","3.60","964","R","Clear sky (Night)",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","04:00","2015-01-15","SW","39","49","20000","7.50","977","R","Partly cloudy (Night)",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","04:00","2015-01-15","SSW","47","64","16000","6.90","979","R","(Black) Low-level cloud",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","04:00","2015-01-15","SW","15","39","30000","6.00","983","R","(White) Medium-level cloud",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","04:00","2015-01-15","WSW","38","57","","8.90","985","R","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","04:00","2015-01-15","WSW","15","40","13000","7.10","974","R","(White) Medium-level cloud",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","04:00","2015-01-15","SW","21","40","16000","5.00","975","R","(Black) Low-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","04:00","2015-01-15","WSW","32","47","","7.40","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","04:00","2015-01-15","SW","30","45","13000","5.70","975","R","Clear sky (Night)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","04:00","2015-01-15","SW","16","30","17000","7.80","977","R","Clear sky (Night)",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","04:00","2015-01-15","WSW","18","40","28000","8.40","978","F","(Black) Low-level cloud",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","04:00","2015-01-15","WSW","28","43","19000","6.30","982","R","(White) Medium-level cloud",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","04:00","2015-01-15","WSW","16","38","14000","8.60","983","F","(White) Medium-level cloud",
