Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","03:00","2015-12-06","W","32","54","15000","5.40","981","R","Partly cloudy (Night)",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","03:00","2015-12-06","W","22","32","19000","6.60","990","R","(Black) Low-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","03:00","2015-12-06","SSW","10","","40000","4.70","991","R","(Black) Low-level cloud",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","03:00","2015-12-06","S","11","","35000","4.10","990","R","(White) Medium-level cloud",
"3072","CAIRNWELL (3072)","56.8800","-3.4200","Grampian","03:00","2015-12-06","WSW","24","39","","-0.10","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","03:00","2015-12-06","WSW","22","30","23000","6.70","991","R","Light rain shower (Night)",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","03:00","2015-12-06","ESE","3","","75000","6.90","993","F","(White) Medium-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","03:00","2015-12-06","SW","10","","40000","6.60","992","R","Light rain",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","03:00","2015-12-06","SSW","29","47","6000","11.00","994","R","(Black) Low-level cloud",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","03:00","2015-12-06","NNW","8","","12000","6.40","993","F","Heavy Rain",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","03:00","2015-12-06","WNW","1","","5000","6.20","993","F","Heavy Rain",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","03:00","2015-12-06","SSW","43","54","4200","12.30","1001","F","Light rain shower (Night)",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","03:00","2015-12-06","SSW","49","62","7000","11.80","1003","F","(Black) Low-level cloud",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","03:00","2015-12-06","SSW","17","33","4000","11.70","1007","F","Drizzle",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","03:00","2015-12-06","SW","40","51","","12.50","1010","F","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","03:00","2015-12-06","SW","15","31","7000","12.10","997","F","Heavy Rain",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","03:00","2015-12-06","SW","32","49","4600","10.40","998","F","(White) Medium-level cloud",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","03:00","2015-12-06","SW","23","51","11000","11.20","994","R","(Black) Low-level cloud",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","03:00","2015-12-06","SSW","24","36","20000","12.00","999","F","Light rain",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","03:00","2015-12-06","SW","36","52","","11.00","","#","N/A",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","03:00","2015-12-06","VRB","-99","","","12.30","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","03:00","2015-12-06","SW","10","29","9000","11.60","1008","F","Light rain",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","03:00","2015-12-06","SW","18","41","17000","11.80","1006","F","(Black) Low-level cloud",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","03:00","2015-12-06","SSW","31","45","30000","12.30","1004","F","(White) Medium-level cloud",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","03:00","2015-12-06","SSW","30","41","30000","11.60","1008","F","(White) Medium-level cloud",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","03:00","2015-12-06","SSW","23","33","17000","11.70","1011","F","(Black) Low-level cloud",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","03:00","2015-12-06","SW","26","38","21000","10.50","1010","F","(White) Medium-level cloud",
