Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","03:00","2015-03-04","NW","26","39","9000","2.30","1005","R","Drizzle",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","03:00","2015-03-04","NW","23","38","5000","2.80","1009","R","Heavy rain shower (Night)",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","03:00","2015-03-04","WNW","26","39","30000","4.10","1008","R","(Black) Low-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","03:00","2015-03-04","WNW","11","","27000","4.20","1015","R","(White) Medium-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","03:00","2015-03-04","W","23","34","22000","3.70","1017","R","(White) Medium-level cloud",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","03:00","2015-03-04","W","5","","12000","2.60","1021","R","Light rain shower (Night)",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","03:00","2015-03-04","NW","15","","35000","1.30","1020","R","Light rain shower (Night)",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","03:00","2015-03-04","W","21","30","28000","1.70","1021","R","(White) Medium-level cloud",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","03:00","2015-03-04","W","19","","17000","4.40","1025","R","Clear sky (Night)",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","03:00","2015-03-04","W","19","34","800","0.50","1015","R","Heavy snow shower (Night)",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","03:00","2015-03-04","W","24","36","11000","5.10","1020","R","(Black) Low-level cloud",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","03:00","2015-03-04","W","15","","30000","4.20","1016","R","(White) Medium-level cloud",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","03:00","2015-03-04","WSW","11","","28000","1.30","1021","R","Clear sky (Night)",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","03:00","2015-03-04","WSW","9","","25000","2.50","1021","R","Clear sky (Night)",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","03:00","2015-03-04","W","16","","30000","3.20","1018","R","Clear sky (Night)",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","03:00","2015-03-04","WSW","13","","30000","1.00","1020","R","Clear sky (Night)",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","03:00","2015-03-04","WNW","17","","23000","0.70","1025","R","Clear sky (Night)",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","03:00","2015-03-04","NW","14","29","20000","6.20","1028","R","Light snow shower (Night)",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","03:00","2015-03-04","WSW","11","","15000","3.70","1025","R","(White) Medium-level cloud",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","03:00","2015-03-04","WNW","10","","30000","2.00","1022","R","Clear sky (Night)",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","03:00","2015-03-04","W","11","","25000","2.80","1023","R","Clear sky (Night)",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","03:00","2015-03-04","WSW","14","","30000","1.70","1022","R","Clear sky (Night)",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","03:00","2015-03-04","W","6","","25000","2.40","1023","R","Clear sky (Night)",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","03:00","2015-03-04","N","13","","30000","1.40","1004","R","(White) Medium-level cloud",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","03:00","2015-03-04","NW","17","29","50000","3.10","1011","R","Clear sky (Night)",
