Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","15:00","2015-01-15","S","32","49","15000","4.30","956","F","Light rain shower (Day)",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","15:00","2015-01-15","NNW","5","","35000","1.60","954","R","Light rain shower (Day)",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","15:00","2015-01-15","WSW","34","66","","-2.30","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","15:00","2015-01-15","SSW","13","30","6000","2.10","956","#","Heavy Rain",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","15:00","2015-01-15","SW","30","49","50000","5.30","953","F","(White) Medium-level cloud",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","15:00","2015-01-15","W","19","31","19000","6.00","959","R","Light rain",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","15:00","2015-01-15","SW","40","62","18000","5.40","963","F","(White) Medium-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","15:00","2015-01-15","WSW","46","69","18000","5.10","967","F","(Black) Low-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","15:00","2015-01-15","SSW","25","52","8000","3.80","963","F","Light rain",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","15:00","2015-01-15","W","24","36","7000","4.60","969","#","Light rain",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","15:00","2015-01-15","WSW","21","43","11000","3.80","971","R","Light rain",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","15:00","2015-01-15","SW","22","43","30000","5.80","978","F","(White) Medium-level cloud",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","15:00","2015-01-15","SW","34","48","26000","2.20","982","F","(White) Medium-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","15:00","2015-01-15","WSW","29","54","23000","7.50","986","R","(Black) Low-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","15:00","2015-01-15","SW","52","68","7000","5.70","973","F","Light rain",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","15:00","2015-01-15","VRB","-99","","8000","5.60","969","F","(Black) Low-level cloud",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","15:00","2015-01-15","SW","78","93","","-1.60","","#","N/A",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","15:00","2015-01-15","SW","17","40","18000","5.00","970","F","N/A",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","15:00","2015-01-15","SSW","32","47","40000","5.30","977","F","Sunny intervals",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","15:00","2015-01-15","SSW","28","41","","5.40","979","F","Sunny (Day)",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","15:00","2015-01-15","WSW","25","45","30000","3.40","982","F","(White) Medium-level cloud",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","15:00","2015-01-15","SSW","19","32","29000","6.10","987","R","Sunny intervals",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","15:00","2015-01-15","SW","24","43","75000","6.00","982","F","Sunny intervals",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","15:00","2015-01-15","SSW","26","47","50000","5.80","984","F","Sunny intervals",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","15:00","2015-01-15","SW","30","40","20000","8.10","985","F","Sunny intervals",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","15:00","2015-01-15","SW","26","40","35000","7.80","988","F","Sunny (Day)",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","15:00","2015-01-15","SW","29","51","19000","4.40","988","R","(White) Medium-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","15:00","2015-01-15","WSW","21","41","30000","5.70","991","R","Sunny intervals",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","15:00","2015-01-15","WSW","31","48","15000","8.30","993","R","Sunny (Day)",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","15:00","2015-01-15","W","34","53","8000","8.20","992","R","Sunny intervals",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","15:00","2015-01-15","WSW","14","43","30000","4.40","989","R","(White) Medium-level cloud",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","15:00","2015-01-15","WSW","22","38","40000","7.60","991","R","Sunny (Day)",
