Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3313","RHYL (3313)","53.2590","-3.5090","Wales","22:00","2015-11-13","W","14","36","40000","7.20","1021","R","Partly cloudy (Night)",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","22:00","2015-11-13","W","23","37","27000","5.30","1022","R","(Black) Low-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","22:00","2015-11-13","W","22","37","35000","10.20","1025","R","(White) Medium-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","22:00","2015-11-13","W","25","40","30000","7.60","1018","R","Partly cloudy (Night)",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","22:00","2015-11-13","VRB","-99","","40000","6.80","1014","R","(White) Medium-level cloud",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","22:00","2015-11-13","W","37","49","","-0.50","","#","N/A",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","22:00","2015-11-13","W","22","39","30000","5.50","1012","R","Clear sky (Night)",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","22:00","2015-11-13","W","21","38","40000","6.10","1016","R","Partly cloudy (Night)",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","22:00","2015-11-13","WSW","21","43","","5.60","1015","R","Partly cloudy (Night)",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","22:00","2015-11-13","WSW","19","","28000","6.50","1021","R","Partly cloudy (Night)",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","22:00","2015-11-13","WSW","8","","30000","7.10","1022","R","Light rain shower (Night)",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","22:00","2015-11-13","WSW","15","","40000","5.80","1019","R","Clear sky (Night)",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","22:00","2015-11-13","SW","18","","30000","5.50","1019","R","Clear sky (Night)",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","22:00","2015-11-13","WSW","24","38","45000","6.70","1020","R","Clear sky (Night)",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","22:00","2015-11-13","W","15","29","24000","8.60","1024","R","Clear sky (Night)",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","22:00","2015-11-13","SW","8","31","","5.90","1026","R","(White) Medium-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","22:00","2015-11-13","W","16","","15000","10.10","1029","R","(White) Medium-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","22:00","2015-11-13","VRB","-99","","","7.50","","#","N/A",
"3862","HURN (3862)","50.7790","-1.8350","South West England","22:00","2015-11-13","W","13","","25000","9.20","1027","R","Partly cloudy (Night)",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","22:00","2015-11-13","WSW","13","","35000","7.70","1025","R","Partly cloudy (Night)",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","22:00","2015-11-13","SW","10","","28000","7.60","1026","R","Clear sky (Night)",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","22:00","2015-11-13","W","14","","","7.10","1025","R","N/A",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","22:00","2015-11-13","W","11","","","8.70","1027","R","N/A",
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","22:00","2015-11-13","WSW","32","52","5000","6.70","986","F","Light rain",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","22:00","2015-11-13","WNW","40","56","15000","6.90","1005","R","Light rain shower (Night)",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","22:00","2015-11-13","W","21","33","30000","7.70","1006","R","(White) Medium-level cloud",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","22:00","2015-11-13","SW","11","31","29000","5.50","1007","R","(Black) Low-level cloud",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","22:00","2015-11-13","W","71","93","","-3.20","","#","N/A",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","22:00","2015-11-13","W","16","36","50000","4.80","1003","R","Clear sky (Night)",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","22:00","2015-11-13","W","34","49","2600","6.30","1012","R","Heavy rain shower (Night)",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","22:00","2015-11-13","W","17","47","17000","3.00","1012","R","(Black) Low-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","22:00","2015-11-13","W","23","38","24000","6.20","1015","R","(White) Medium-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","22:00","2015-11-13","WSW","18","34","45000","4.80","1009","R","Partly cloudy (Night)",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","22:00","2015-11-13","WSW","11","","25000","3.40","1017","R","Partly cloudy (Night)",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","22:00","2015-11-13","W","21","37","","-99.00","","#","N/A",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","22:00","2015-11-13","W","31","48","45000","6.80","1021","R","(White) Medium-level cloud",
"3409","BALA (3409)","52.9200","-3.5800","Wales","22:00","2015-11-13","WSW","15","29","","7.20","1022","R","N/A",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","22:00","2015-11-13","WSW","8","","35000","5.40","1025","R","(Black) Low-level cloud",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","22:00","2015-11-13","W","24","34","30000","10.10","1025","R","(White) Medium-level cloud",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","22:00","2015-11-13","W","29","46","19000","8.50","1017","R","(White) Medium-level cloud",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","22:00","2015-11-13","WNW","15","29","28000","4.90","1015","R","Light rain",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","22:00","2015-11-13","WSW","17","36","17000","4.30","1012","R","(White) Medium-level cloud",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","22:00","2015-11-13","WSW","21","37","20000","6.70","1015","R","Clear sky (Night)",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","22:00","2015-11-13","SW","21","39","","3.80","","#","N/A",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","22:00","2015-11-13","W","14","","30000","4.20","1021","R","Partly cloudy (Night)",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","22:00","2015-11-13","WSW","11","","40000","8.40","1024","R","Partly cloudy (Night)",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","22:00","2015-11-13","WSW","22","30","40000","5.90","1018","R","Clear sky (Night)",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","22:00","2015-11-13","SW","11","","30000","6.20","1019","R","Clear sky (Night)",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","22:00","2015-11-13","SW","17","","24000","5.60","1021","R","Clear sky (Night)",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","22:00","2015-11-13","WSW","19","","29000","6.40","1023","R","Clear sky (Night)",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","22:00","2015-11-13","W","21","33","2800","5.90","1027","R","Partly cloudy (Night)",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","22:00","2015-11-13","W","22","33","30000","11.20","1030","R","(Black) Low-level cloud",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","22:00","2015-11-13","W","18","32","15000","9.70","1029","R","Partly cloudy (Night)",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","22:00","2015-11-13","W","32","44","15000","11.10","1028","R","(White) Medium-level cloud",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","22:00","2015-11-13","W","10","","20000","6.40","1024","R","Clear sky (Night)",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","22:00","2015-11-13","W","17","","27000","8.00","1026","R","Partly cloudy (Night)",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","22:00","2015-11-13","WSW","13","","","8.30","1025","R","N/A",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","22:00","2015-11-13","W","19","31","21000","9.90","1027","R","Clear sky (Night)",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","22:00","2015-11-13","W","26","46","17000","6.50","996","R","(White) Medium-level cloud",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","22:00","2015-11-13","W","25","47","16000","8.40","1003","R","(Black) Low-level cloud",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","22:00","2015-11-13","WSW","28","59","19000","5.80","1000","R","Heavy rain shower (Night)",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","22:00","2015-11-13","WSW","19","44","28000","5.20","998","R","(White) Medium-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","22:00","2015-11-13","W","19","38","30000","5.50","1002","R","(White) Medium-level cloud",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","22:00","2015-11-13","W","32","48","16000","7.50","1009","R","(White) Medium-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","22:00","2015-11-13","WSW","25","41","17000","7.90","1012","R","(Black) Low-level cloud",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","22:00","2015-11-13","W","21","41","30000","4.80","1007","R","Clear sky (Night)",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","22:00","2015-11-13","WSW","15","","40000","3.80","1013","R","Light rain shower (Night)",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","22:00","2015-11-13","WSW","25","38","20000","6.20","1015","R","Partly cloudy (Night)",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","22:00","2015-11-13","W","11","","24000","3.40","1018","R","Partly cloudy (Night)",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","22:00","2015-11-13","WSW","10","","35000","7.30","1021","R","Clear sky (Night)",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","22:00","2015-11-13","W","33","45","19000","9.30","1024","R","(Black) Low-level cloud",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","22:00","2015-11-13","W","19","30","17000","10.20","1026","R","(White) Medium-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","22:00","2015-11-13","W","39","49","19000","6.80","1015","R","Partly cloudy (Night)",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","22:00","2015-11-13","WSW","26","38","28000","4.20","1013","R","(Black) Low-level cloud",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","22:00","2015-11-13","W","38","49","12000","9.40","1019","R","Light rain",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","22:00","2015-11-13","WSW","26","44","25000","6.20","1010","R","Clear sky (Night)",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","22:00","2015-11-13","SW","13","32","50000","6.30","1016","R","Clear sky (Night)",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","22:00","2015-11-13","W","14","40","27000","6.50","1017","R","Light rain shower (Night)",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","22:00","2015-11-13","WSW","10","","30000","6.50","1024","R","(White) Medium-level cloud",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","22:00","2015-11-13","SW","6","","30000","5.90","1023","R","Partly cloudy (Night)",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","22:00","2015-11-13","WSW","25","34","35000","6.30","1019","R","Clear sky (Night)",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","22:00","2015-11-13","WSW","19","","40000","6.00","1020","R","Clear sky (Night)",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","22:00","2015-11-13","WSW","13","","26000","5.90","1023","R","Clear sky (Night)",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","22:00","2015-11-13","WSW","18","40","35000","8.00","1025","R","Partly cloudy (Night)",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","22:00","2015-11-13","WSW","11","","35000","6.60","1026","R","(White) Medium-level cloud",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","22:00","2015-11-13","W","17","32","20000","10.90","1029","R","Partly cloudy (Night)",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","22:00","2015-11-13","WSW","14","","20000","6.30","1028","R","Light rain shower (Night)",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","22:00","2015-11-13","WSW","9","21","35000","7.20","1024","R","(White) Medium-level cloud",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","22:00","2015-11-13","W","14","30","30000","7.60","1026","R","Partly cloudy (Night)",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","22:00","2015-11-13","WSW","16","","23000","8.20","1025","R","(White) Medium-level cloud",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","22:00","2015-11-13","SW","15","","19000","7.40","1025","R","Clear sky (Night)",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","22:00","2015-11-13","W","9","","16000","8.80","1026","R","Clear sky (Night)",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","22:00","2015-11-13","WSW","41","61","18000","6.00","989","F","(White) Medium-level cloud",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","22:00","2015-11-13","W","24","45","12000","6.70","1001","R","Partly cloudy (Night)",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","22:00","2015-11-13","W","37","60","","0.80","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","22:00","2015-11-13","WSW","15","37","45000","5.10","1002","R","(White) Medium-level cloud",
"3072","CAIRNWELL (3072)","56.8800","-3.4200","Grampian","22:00","2015-11-13","W","40","63","","-1.20","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","22:00","2015-11-13","WSW","32","44","40000","3.60","1004","R","Clear sky (Night)",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","22:00","2015-11-13","W","37","53","13000","8.80","1012","R","(White) Medium-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","22:00","2015-11-13","SW","15","","22000","5.10","1008","R","(White) Medium-level cloud",
