Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","21:00","2015-03-03","WNW","28","48","17000","5.10","1005","R","Partly cloudy (Night)",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","21:00","2015-03-03","SW","11","34","14000","2.70","1005","R","Heavy rain shower (Night)",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","21:00","2015-03-03","W","17","29","50000","2.10","1001","R","Partly cloudy (Night)",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","21:00","2015-03-03","W","21","49","26000","2.10","1008","R","Partly cloudy (Night)",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","21:00","2015-03-03","SW","11","","3100","1.20","1009","R","Heavy Rain",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","21:00","2015-03-03","W","17","30","40000","4.50","1012","R","(White) Medium-level cloud",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","21:00","2015-03-03","W","36","59","","-99.00","","#","N/A",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","21:00","2015-03-03","W","24","33","23000","4.70","1021","R","(Black) Low-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","21:00","2015-03-03","W","23","36","25000","5.20","1014","R","Partly cloudy (Night)",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","21:00","2015-03-03","W","22","39","26000","3.20","1011","R","(White) Medium-level cloud",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","21:00","2015-03-03","W","16","37","12000","3.40","1008","R","Light rain shower (Night)",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","21:00","2015-03-03","WSW","16","31","","2.10","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","21:00","2015-03-03","W","14","","30000","4.50","1019","R","Partly cloudy (Night)",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","21:00","2015-03-03","WSW","18","30","40000","4.20","1014","R","(White) Medium-level cloud",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","21:00","2015-03-03","SW","17","","35000","3.20","1015","R","Partly cloudy (Night)",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","21:00","2015-03-03","WSW","16","","30000","3.20","1018","R","Clear sky (Night)",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","21:00","2015-03-03","SW","7","","30000","2.10","1021","R","Clear sky (Night)",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","21:00","2015-03-03","W","10","","20000","4.90","1025","R","Clear sky (Night)",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","21:00","2015-03-03","W","25","34","22000","6.00","1022","R","Clear sky (Night)",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","21:00","2015-03-03","W","13","","50000","4.10","1020","R","Clear sky (Night)",
