Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","12:00","2015-10-18","WNW","8","","45000","10.10","1025","F","N/A",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","12:00","2015-10-18","S","6","","30000","11.90","1025","F","(Black) Low-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","12:00","2015-10-18","ESE","2","","45000","11.70","1026","F","(Black) Low-level cloud",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","12:00","2015-10-18","SSW","6","","18000","10.60","1026","F","(Black) Low-level cloud",
"3072","CAIRNWELL (3072)","56.8800","-3.4200","Grampian","12:00","2015-10-18","SSE","7","","","4.70","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","12:00","2015-10-18","NNE","8","","45000","11.20","1026","F","N/A",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","12:00","2015-10-18","ESE","8","","30000","12.60","1025","F","Sunny intervals",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","12:00","2015-10-18","NE","2","","27000","11.70","1026","F","(White) Medium-level cloud",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","12:00","2015-10-18","ENE","17","","30000","10.70","1024","R","Sunny intervals",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","12:00","2015-10-18","ENE","8","","","-99.00","","#","N/A",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","12:00","2015-10-18","NE","3","","27000","12.60","1024","F","(Black) Low-level cloud",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","12:00","2015-10-18","E","11","","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","12:00","2015-10-18","NNW","3","","30000","12.40","1023","R","(Black) Low-level cloud",
